state,pincode,year,quater,transaction_count,transaction_amount
telangana,500012,2019,q2,23303184,42709920754.79193
telangana,500018,2019,q2,3085949,5218807825.907257
telangana,500072,2019,q2,2526725,3574015970.48053
telangana,500081,2019,q2,1894273,2386307157.364939
telangana,500038,2019,q2,1869936,1544355295.114236
telangana,500032,2019,q2,1780144,2227980757.008911
telangana,500016,2019,q2,1642976,2049603261.8246489
telangana,500050,2019,q2,1496961,2720759059.843043
telangana,500033,2019,q2,1480944,2546418815.7266636
telangana,500079,2019,q2,1040262,1977428087.8897567
telangana,500012,2019,q3,27360144,55516914964.120514
telangana,500018,2019,q3,3915249,6863094038.248659
telangana,500072,2019,q3,3798329,4740576706.408675
telangana,500081,2019,q3,2753426,3168448499.8658333
telangana,500038,2019,q3,2629557,2029388681.6419814
telangana,500032,2019,q3,2606169,2945721385.466215
telangana,500016,2019,q3,2385216,2712147334.8997617
telangana,500033,2019,q3,1967878,3306557806.3959007
telangana,500050,2019,q3,1855269,3468735908.6425285
telangana,500039,2019,q3,1536671,1936873014.9386618
telangana,500012,2019,q4,32637373,67244225971.71475
telangana,500001,2019,q4,6103514,11566891431.241299
telangana,500072,2019,q4,4915329,6225556780.593813
telangana,500018,2019,q4,4851385,8542375022.939508
telangana,500081,2019,q4,3658793,4133640908.2773466
telangana,500032,2019,q4,3474419,3828190545.66564
telangana,500038,2019,q4,3153300,2536028435.2275977
telangana,500016,2019,q4,2939579,3384960921.0282316
telangana,500033,2019,q4,2459039,4111941460.5223675
telangana,500050,2019,q4,2339941,4437344455.457349
telangana,500001,2020,q1,63671159,139394865595.49792
telangana,500072,2020,q1,5283290,7251265300.592133
telangana,500081,2020,q1,4030937,4658668731.2112255
telangana,500032,2020,q1,3884043,4343247128.730584
telangana,500038,2020,q1,3044785,2780437455.6805067
telangana,500016,2020,q1,2821233,3306303138.465645
telangana,500018,2020,q1,2528782,3581249603.331252
telangana,500039,2020,q1,2180737,3101743455.4914875
telangana,506002,2020,q1,2177275,4647570989.458022
telangana,505001,2020,q1,1849558,3987730977.830345
telangana,500001,2020,q2,39752686,101961882246.87434
telangana,500072,2020,q2,2779331,4714390213.642207
telangana,506002,2020,q2,2722371,6397270660.953796
telangana,500018,2020,q2,1896744,3081395010.7262
telangana,505001,2020,q2,1461977,3340696162.1287227
telangana,500039,2020,q2,1423767,2242259968.827369
telangana,500055,2020,q2,1408700,2447858964.6717243
telangana,500037,2020,q2,1403379,2230607212.6782274
telangana,502032,2020,q2,1205120,2154217533.0633264
telangana,500070,2020,q2,1125474,2262226438.58338
telangana,500001,2020,q3,70732132,177532009421.7673
telangana,500072,2020,q3,4818327,7901366588.553955
telangana,500018,2020,q3,3646086,6746066279.411854
telangana,500039,2020,q3,2336855,3855753536.4990525
telangana,500055,2020,q3,2240862,3983341841.3421497
telangana,505001,2020,q3,2235829,5204420874.87776
telangana,500037,2020,q3,2158500,3554512862.563189
telangana,500070,2020,q3,2014542,4086431822.0088406
telangana,506002,2020,q3,1859437,4359145060.253377
telangana,502032,2020,q3,1838354,3319367371.337398
telangana,500001,2020,q4,63797806,154104662898.10645
telangana,500072,2020,q4,9070883,13937755536.535961
telangana,500018,2020,q4,5643815,9675318583.896774
telangana,500039,2020,q4,3991810,6396528382.565709
telangana,500055,2020,q4,3765251,6495264678.062862
telangana,505001,2020,q4,3684087,8231302076.458456
telangana,500081,2020,q4,3671481,4383805035.137949
telangana,500016,2020,q4,3576713,5064748267.023199
telangana,500070,2020,q4,3576367,6881582556.487806
telangana,500037,2020,q4,3473445,5673537692.512934
telangana,500001,2021,q1,107274281,218270126529.36053
telangana,500072,2021,q1,10520264,15264391308.449902
telangana,500018,2021,q1,7159503,11598274057.953592
telangana,500081,2021,q1,4728444,5317903334.226204
telangana,500016,2021,q1,4385582,5762427603.927832
telangana,500039,2021,q1,4354127,6819509471.193953
telangana,500055,2021,q1,4029164,6832605636.055994
telangana,505001,2021,q1,3830885,8431766336.033277
telangana,500038,2021,q1,3830061,4315546333.829466
telangana,500070,2021,q1,3797889,7344286754.616329
telangana,500001,2021,q2,148864777,315432046413.66345
telangana,500072,2021,q2,10572910,17216422936.74786
telangana,500018,2021,q2,8266463,14460490857.729868
telangana,500055,2021,q2,4647957,8385875879.773148
telangana,500039,2021,q2,4555479,7931116247.381447
telangana,505001,2021,q2,4419442,10840946405.539165
telangana,500037,2021,q2,4123183,6944198147.351139
telangana,500008,2021,q2,4116658,6762954140.019281
telangana,500070,2021,q2,4072408,8630289664.562225
telangana,502032,2021,q2,3806010,7090541212.607969
telangana,500001,2021,q3,173430239,335290201877.6652
telangana,500072,2021,q3,14524540,22628539273.865894
telangana,500018,2021,q3,10182801,16594187696.219566
telangana,500039,2021,q3,6212786,10059415278.9652
telangana,500055,2021,q3,6087796,10446727300.200508
telangana,500081,2021,q3,6083021,7513924136.637562
telangana,505001,2021,q3,5829460,12962267281.014135
telangana,500016,2021,q3,5677699,7949955022.475481
telangana,500008,2021,q3,5643156,8713052726.933613
telangana,500070,2021,q3,5569105,10825632646.008186
telangana,500001,2021,q4,213053128,398798138080.50854
telangana,500072,2021,q4,18702806,29184043437.950966
telangana,500018,2021,q4,12702463,20697709558.67371
telangana,500081,2021,q4,8541538,10628519362.206837
telangana,500016,2021,q4,7623882,10444173793.396725
telangana,500039,2021,q4,7572515,12576999877.69634
telangana,500055,2021,q4,7434595,12863780360.610619
telangana,505001,2021,q4,7132666,16100604693.684223
telangana,500008,2021,q4,7087086,11035893878.94763
telangana,500070,2021,q4,6635068,13246403511.021183
telangana,500001,2022,q1,248675599,460948755722.1826
telangana,500072,2022,q1,20739218,32326218070.30701
telangana,500018,2022,q1,12828306,20721253232.749943
telangana,500081,2022,q1,9614248,11962556111.21791
telangana,500039,2022,q1,8602268,14279519227.676981
telangana,500055,2022,q1,8477965,14589584095.827675
telangana,500008,2022,q1,8162246,12680603631.351318
telangana,500016,2022,q1,8148392,11175639127.495972
telangana,505001,2022,q1,7982445,17776895373.23894
telangana,500032,2022,q1,7613988,9361896540.618912
telangana,500001,2022,q2,296874552,536659038240.45605
telangana,500072,2022,q2,25963855,40013861888.54491
telangana,500018,2022,q2,14981608,23798515806.52308
telangana,500081,2022,q2,14210122,17646870493.30597
telangana,500032,2022,q2,11485072,14002673625.919622
telangana,500039,2022,q2,10467649,17017841476.052551
telangana,500016,2022,q2,9992848,13620769782.70459
telangana,500055,2022,q2,9980355,17123640652.266861
telangana,500008,2022,q2,9947148,15389385446.375467
telangana,505001,2022,q2,9545797,21195096467.279808
telangana,500034,2022,q3,832279716,1276247184385.9084
telangana,500001,2022,q3,41594312,81023115302.54439
telangana,500072,2022,q3,26582641,41355794769.317184
telangana,500081,2022,q3,15668872,19358870686.21712
telangana,500032,2022,q3,13715084,16599965684.775618
telangana,500018,2022,q3,12533622,19328612477.032097
telangana,500039,2022,q3,10711855,17344732558.787483
telangana,500008,2022,q3,10565808,15897911040.449696
telangana,500016,2022,q3,10308750,13959659026.733902
telangana,500055,2022,q3,10192110,17212329189.204395
telangana,500034,2022,q4,967508435,1501499856273.482
telangana,500072,2022,q4,29837348,43828768614.90263
telangana,500081,2022,q4,18200179,21837343269.90342
telangana,500032,2022,q4,16676568,19489851410.851654
telangana,500018,2022,q4,13680565,20005071132.36766
telangana,500008,2022,q4,12242795,17462290141.4647
telangana,500039,2022,q4,11783216,18218140319.090397
telangana,500016,2022,q4,11652977,14952156779.241873
telangana,500055,2022,q4,11229616,18331355623.01084
telangana,505001,2022,q4,10568166,21675484993.731754
tripura,799001,2018,q1,9535,11029713.22537743
tripura,799046,2018,q1,8115,4481185.965617785
tripura,799003,2018,q1,7721,6889318.059385335
tripura,799155,2018,q1,7519,5383748.109126912
tripura,799002,2018,q1,6060,6393590.665619975
tripura,799004,2018,q1,4945,3958909.446629426
tripura,799006,2018,q1,4835,6148718.805493982
tripura,799007,2018,q1,4641,4240873.416960197
tripura,799045,2018,q1,4527,3312163.515499535
tripura,799102,2018,q1,4215,3628475.9295311337
tripura,799001,2018,q2,16193,22630189.05025975
tripura,799003,2018,q2,13267,13893727.162020518
tripura,799002,2018,q2,9434,13824656.411057238
tripura,799046,2018,q2,9406,4432799.96670127
tripura,799155,2018,q2,8945,5474306.142294022
tripura,799007,2018,q2,7847,8291791.644447763
tripura,799006,2018,q2,7759,10227642.941695252
tripura,799004,2018,q2,7715,7630447.348588114
tripura,799045,2018,q2,7218,6651788.938860076
tripura,799102,2018,q2,6211,6659764.110741316
tripura,799001,2018,q3,26677,41554796.06232005
tripura,799155,2018,q3,22775,13878380.349654801
tripura,799003,2018,q3,20863,26521165.492775697
tripura,799004,2018,q3,15957,15259828.623471003
tripura,799002,2018,q3,13549,21727933.41999336
tripura,799007,2018,q3,13085,14738361.157598253
tripura,799125,2018,q3,11029,5890832.270108508
tripura,799006,2018,q3,10737,18576688.886306185
tripura,799045,2018,q3,10730,11264413.648288762
tripura,799277,2018,q3,10474,6636278.515974367
tripura,799001,2018,q4,30211,53358135.459365055
tripura,799003,2018,q4,24129,33130054.552197695
tripura,799004,2018,q4,16984,15044604.790466465
tripura,799155,2018,q4,16216,16016227.927989459
tripura,799002,2018,q4,15450,31283607.328756448
tripura,799115,2018,q4,15124,6515322.042602584
tripura,799007,2018,q4,13392,19340901.48889567
tripura,799102,2018,q4,13186,24013906.297928028
tripura,799006,2018,q4,12843,27058449.477130245
tripura,799114,2018,q4,12739,17731538.275294676
tripura,799001,2019,q1,37656,58808386.11254738
tripura,799045,2019,q1,32057,22042038.32010384
tripura,799003,2019,q1,30432,34298575.86055405
tripura,799046,2019,q1,29193,18324221.165856857
tripura,799155,2019,q1,20066,15448784.364964338
tripura,799002,2019,q1,18906,33534058.550350398
tripura,799006,2019,q1,17707,34357490.78914949
tripura,799102,2019,q1,17392,28991024.254894234
tripura,799114,2019,q1,16687,21899544.30922909
tripura,799105,2019,q1,16021,9117566.43136074
tripura,799001,2019,q2,37761,70792093.22384417
tripura,799045,2019,q2,30319,21458238.372993916
tripura,799003,2019,q2,29082,40602059.270438924
tripura,799002,2019,q2,23046,43809528.62988832
tripura,799046,2019,q2,19204,10921338.980957638
tripura,799006,2019,q2,18093,35941960.945502445
tripura,799155,2019,q2,16468,22532424.095161695
tripura,799102,2019,q2,16037,30417659.361688234
tripura,799004,2019,q2,15295,19554348.303277653
tripura,799114,2019,q2,14847,26757331.919482447
tripura,799001,2019,q3,51438,93380569.27025789
tripura,799045,2019,q3,39334,29298594.069710083
tripura,799003,2019,q3,39244,53780117.536917195
tripura,799046,2019,q3,29219,15207739.612069774
tripura,799130,2019,q3,28057,3238309.1577247446
tripura,799002,2019,q3,26328,50162441.78055528
tripura,799102,2019,q3,24908,36342978.789730325
tripura,799006,2019,q3,23880,42917645.29760188
tripura,799114,2019,q3,20776,30346722.341008067
tripura,799004,2019,q3,19818,26236206.515483726
tripura,799001,2019,q4,59817,116307801.07017073
tripura,799045,2019,q4,45821,35598657.925334334
tripura,799003,2019,q4,42568,61220263.69783716
tripura,799002,2019,q4,33256,61939778.4373323
tripura,799046,2019,q4,31323,13628181.157013314
tripura,799006,2019,q4,27159,49275861.03234182
tripura,799114,2019,q4,25221,41391803.91662499
tripura,799102,2019,q4,24449,40151522.77156638
tripura,799004,2019,q4,23382,28838355.07026829
tripura,799007,2019,q4,19531,31168699.079625934
tripura,799001,2020,q1,87118,229108279.45874107
tripura,799045,2020,q1,54606,46338875.951909564
tripura,799003,2020,q1,45792,72550846.1694471
tripura,799002,2020,q1,38687,84034432.02631971
tripura,799046,2020,q1,37709,23786160.00425904
tripura,799006,2020,q1,31839,54089101.86975972
tripura,799102,2020,q1,27466,49153186.04571221
tripura,799114,2020,q1,26389,51799357.56879772
tripura,799004,2020,q1,23837,37342590.53011496
tripura,799007,2020,q1,21313,36370038.2215394
tripura,799001,2020,q2,86161,231777951.65221855
tripura,799003,2020,q2,49958,73583848.18567409
tripura,799002,2020,q2,37405,75110381.30976826
tripura,799006,2020,q2,35153,60239811.171632275
tripura,799102,2020,q2,34738,53712524.49111782
tripura,799004,2020,q2,28839,37829268.41849456
tripura,799114,2020,q2,28177,46398057.28751227
tripura,799155,2020,q2,24496,40208843.98148832
tripura,799205,2020,q2,23969,37261173.21177393
tripura,799007,2020,q2,23094,40747758.57995502
tripura,799001,2020,q3,96924,210455496.0266828
tripura,799003,2020,q3,65038,109358598.05519056
tripura,799006,2020,q3,45446,78785790.52682589
tripura,799102,2020,q3,45289,91839429.53746599
tripura,799114,2020,q3,37844,71003467.59346402
tripura,799002,2020,q3,37641,64303225.30132322
tripura,799004,2020,q3,36340,54457731.927102
tripura,799007,2020,q3,34436,58279661.01278485
tripura,799155,2020,q3,33249,56454838.99751498
tripura,799144,2020,q3,29882,54323214.01146464
tripura,799001,2020,q4,141329,295115359.2662865
tripura,799003,2020,q4,82681,147151146.0687793
tripura,799006,2020,q4,61696,108145630.55170871
tripura,799002,2020,q4,55560,100535797.21030375
tripura,799102,2020,q4,52786,111685943.64403538
tripura,799114,2020,q4,47263,92896210.52195582
tripura,799007,2020,q4,46192,84813177.69154394
tripura,799004,2020,q4,43651,71000220.55746494
tripura,799155,2020,q4,38763,70106158.70082445
tripura,799144,2020,q4,36082,72546534.16628619
tripura,799001,2021,q1,164426,351838459.6746892
tripura,799003,2021,q1,78218,150843150.2731369
tripura,799006,2021,q1,59597,112591803.35512727
tripura,799002,2021,q1,51373,102124507.47055371
tripura,799102,2021,q1,44866,119821045.16698335
tripura,799007,2021,q1,43503,84124781.34950277
tripura,799114,2021,q1,40132,92541940.02667081
tripura,799004,2021,q1,39713,72262565.21975665
tripura,799014,2021,q1,32288,62794570.68835791
tripura,799250,2021,q1,31567,63515189.29873623
tripura,799001,2021,q2,180337,373392994.57616675
tripura,799003,2021,q2,90822,155529445.10942465
tripura,799006,2021,q2,65418,113783445.13858834
tripura,799002,2021,q2,57605,107430080.57647577
tripura,799102,2021,q2,51180,115247617.3938867
tripura,799007,2021,q2,48536,88158651.8442125
tripura,799004,2021,q2,47039,81810219.06405766
tripura,799114,2021,q2,46849,96199743.14707626
tripura,799250,2021,q2,37122,74144287.76944911
tripura,799155,2021,q2,35330,68704764.73818848
tripura,799001,2021,q3,239712,491293307.22377086
tripura,799003,2021,q3,106992,191426035.85396883
tripura,799006,2021,q3,81643,144075502.84419107
tripura,799002,2021,q3,70618,133797947.46158756
tripura,799102,2021,q3,62055,136672967.2902025
tripura,799007,2021,q3,58347,114150703.73060586
tripura,799004,2021,q3,54930,99569788.42354734
tripura,799114,2021,q3,53892,123731311.35281976
tripura,799250,2021,q3,46394,101244270.42708679
tripura,799014,2021,q3,42780,80557687.52728595
tripura,799001,2021,q4,295775,586031411.957277
tripura,799003,2021,q4,131927,254466503.09277552
tripura,799006,2021,q4,96497,171670600.71489757
tripura,799002,2021,q4,86597,156698917.09374124
tripura,799102,2021,q4,71034,166663716.72451225
tripura,799007,2021,q4,70960,139950429.76039606
tripura,799114,2021,q4,64040,145294915.4439746
tripura,799004,2021,q4,60088,123338690.05052328
tripura,799250,2021,q4,57697,138474164.3670132
tripura,799005,2021,q4,54415,90474426.21293609
tripura,799001,2022,q1,331041,646519724.2691705
tripura,799003,2022,q1,146078,273820222.0061229
tripura,799006,2022,q1,110660,198187734.14251772
tripura,799002,2022,q1,99326,184391648.29607794
tripura,799007,2022,q1,81097,156834509.6687275
tripura,799102,2022,q1,75836,176590209.86560526
tripura,799114,2022,q1,73949,166978873.0450884
tripura,799250,2022,q1,71594,163105645.28297308
tripura,799004,2022,q1,65225,131348141.0895373
tripura,799005,2022,q1,63965,100090144.61204371
tripura,799001,2022,q2,407651,759465139.192843
tripura,799003,2022,q2,174182,313050332.0984084
tripura,799006,2022,q2,127250,215384605.7081984
tripura,799002,2022,q2,114792,204667703.4873031
tripura,799045,2022,q2,93306,145616980.44059926
tripura,799007,2022,q2,90692,168134583.98132753
tripura,799102,2022,q2,88619,198684750.0916176
tripura,799114,2022,q2,87313,196883972.2693556
tripura,799250,2022,q2,84082,182710246.64021888
tripura,799005,2022,q2,78379,119951133.6884234
tripura,799001,2022,q3,939704,1937548277.2018309
tripura,799003,2022,q3,187351,325824471.7983676
tripura,799006,2022,q3,144908,245071692.06024504
tripura,799002,2022,q3,122273,216718649.56432867
tripura,799114,2022,q3,104422,212784836.0453348
tripura,799007,2022,q3,103140,184210552.17301154
tripura,799250,2022,q3,96157,195274757.12707353
tripura,799045,2022,q3,92909,157560825.577133
tripura,799102,2022,q3,92491,202188747.5135752
tripura,799005,2022,q3,84533,129672707.32143867
tripura,799001,2022,q4,1547249,3286195023.042714
tripura,799003,2022,q4,203913,346744483.3587987
tripura,799006,2022,q4,155304,262180183.60865727
tripura,799002,2022,q4,130048,228832816.924597
tripura,799277,2022,q4,123078,278812213.88555306
tripura,799007,2022,q4,110395,193352299.19761324
tripura,799250,2022,q4,109016,211430536.20554632
tripura,799045,2022,q4,108589,175091180.5513392
tripura,799114,2022,q4,102682,198722297.4924404
tripura,799102,2022,q4,98570,206592406.2818148
uttar pradesh,201301,2018,q1,690196,987613438.9540119
uttar pradesh,211002,2018,q1,155044,140660589.47154945
uttar pradesh,221007,2018,q1,119472,82547035.20302713
uttar pradesh,201001,2018,q1,117433,183997238.27418238
uttar pradesh,201308,2018,q1,115075,168194081.6746942
uttar pradesh,221001,2018,q1,102173,47996651.5829598
uttar pradesh,201306,2018,q1,99907,132863078.13597459
uttar pradesh,201009,2018,q1,99762,133676961.23942636
uttar pradesh,201307,2018,q1,94485,172191677.42441252
uttar pradesh,250001,2018,q1,86904,120435489.7262559
uttar pradesh,201301,2018,q2,971854,1673280979.3831716
uttar pradesh,211002,2018,q2,187515,228945299.5851271
uttar pradesh,221007,2018,q2,165262,142613640.0843257
uttar pradesh,201308,2018,q2,162134,260644317.4238733
uttar pradesh,221001,2018,q2,153900,76113219.3890778
uttar pradesh,201001,2018,q2,153569,289471992.2973092
uttar pradesh,201307,2018,q2,146944,277816751.94148046
uttar pradesh,261136,2018,q2,134292,11967846.59369568
uttar pradesh,201009,2018,q2,131868,225961450.0565845
uttar pradesh,201306,2018,q2,124283,193525124.64887193
uttar pradesh,221001,2018,q3,1439623,671779876.5266988
uttar pradesh,201301,2018,q3,1438458,2181626866.4046803
uttar pradesh,221007,2018,q3,991753,560212716.9641123
uttar pradesh,261136,2018,q3,945871,389705610.27483356
uttar pradesh,201308,2018,q3,336977,401172538.5402105
uttar pradesh,201307,2018,q3,324604,433959881.2009766
uttar pradesh,211002,2018,q3,292135,355720195.81126803
uttar pradesh,201014,2018,q3,230610,326683367.07204574
uttar pradesh,201306,2018,q3,224490,313973797.6198205
uttar pradesh,201304,2018,q3,213566,311521084.5279421
uttar pradesh,201301,2018,q4,2504916,3217987818.841588
uttar pradesh,201308,2018,q4,691019,646783222.7495496
uttar pradesh,201307,2018,q4,656491,698341707.1485498
uttar pradesh,221001,2018,q4,448556,211430158.87760276
uttar pradesh,201303,2018,q4,439449,476583976.2868532
uttar pradesh,201304,2018,q4,429697,491372728.48908836
uttar pradesh,211002,2018,q4,419546,532891862.8532194
uttar pradesh,201014,2018,q4,402649,505006233.0479592
uttar pradesh,201009,2018,q4,401531,555401283.4249731
uttar pradesh,221007,2018,q4,375707,324705577.7245589
uttar pradesh,201301,2019,q1,4596696,4223121104.413077
uttar pradesh,226004,2019,q1,2988999,4521167316.752953
uttar pradesh,201307,2019,q1,995263,967125877.3786304
uttar pradesh,201308,2019,q1,940906,816865460.7639456
uttar pradesh,201304,2019,q1,763989,738479434.1212442
uttar pradesh,211002,2019,q1,750868,842505341.9019947
uttar pradesh,201306,2019,q1,743462,665922050.9083495
uttar pradesh,201303,2019,q1,702940,679180072.1493174
uttar pradesh,201009,2019,q1,674047,801707823.3511343
uttar pradesh,201014,2019,q1,603950,682482312.1640904
uttar pradesh,226004,2019,q2,8966947,16438621373.818607
uttar pradesh,201301,2019,q2,3632838,3857716253.464631
uttar pradesh,201307,2019,q2,1041792,1111655670.8598578
uttar pradesh,201308,2019,q2,1040098,952636804.9072895
uttar pradesh,208001,2019,q2,990727,1850053188.7010975
uttar pradesh,211002,2019,q2,793974,1175239275.0226789
uttar pradesh,201303,2019,q2,760647,802473047.9832803
uttar pradesh,201009,2019,q2,736002,963720736.3791001
uttar pradesh,201304,2019,q2,722680,821249578.481452
uttar pradesh,201014,2019,q2,642296,778338860.9675133
uttar pradesh,226004,2019,q3,6687157,17110382946.6282
uttar pradesh,201301,2019,q3,4798433,4992797291.832095
uttar pradesh,201307,2019,q3,1517920,1501556495.9285545
uttar pradesh,201308,2019,q3,1273377,1233861005.4703152
uttar pradesh,201303,2019,q3,1078332,1070118111.8331378
uttar pradesh,201009,2019,q3,993499,1262039254.2371387
uttar pradesh,201304,2019,q3,991140,1097530067.7508283
uttar pradesh,201014,2019,q3,940093,1041446940.6122824
uttar pradesh,211002,2019,q3,849738,1357190393.8906558
uttar pradesh,208001,2019,q3,846654,2013119811.1164007
uttar pradesh,226004,2019,q4,8588482,21494958633.324272
uttar pradesh,201301,2019,q4,5805708,6194769074.369754
uttar pradesh,201307,2019,q4,1782991,1865553928.0043442
uttar pradesh,201308,2019,q4,1702665,1534651285.6518054
uttar pradesh,201303,2019,q4,1230731,1301166490.4265368
uttar pradesh,201304,2019,q4,1189081,1373926601.0065424
uttar pradesh,201009,2019,q4,1186803,1604582922.0953102
uttar pradesh,221007,2019,q4,1179731,1503521729.008887
uttar pradesh,201014,2019,q4,1096184,1259501777.7375505
uttar pradesh,201306,2019,q4,1066975,1140977200.7128494
uttar pradesh,226004,2020,q1,9379065,25604240132.822746
uttar pradesh,201301,2020,q1,5805295,6230032613.270485
uttar pradesh,201307,2020,q1,1865591,2046335836.437913
uttar pradesh,201308,2020,q1,1797906,1993215936.876497
uttar pradesh,250001,2020,q1,1369151,3275564105.912902
uttar pradesh,201009,2020,q1,1343777,1837100596.7914388
uttar pradesh,201303,2020,q1,1265203,1382014161.4161623
uttar pradesh,201304,2020,q1,1256012,1502194520.3290753
uttar pradesh,201014,2020,q1,1144853,1375882642.5890007
uttar pradesh,201318,2020,q1,1107456,1582552451.9809124
uttar pradesh,226004,2020,q2,7759585,23228204955.63629
uttar pradesh,201301,2020,q2,2632882,3032440979.2706
uttar pradesh,201307,2020,q2,1490791,1658785810.9373493
uttar pradesh,250001,2020,q2,1444660,3560011431.827073
uttar pradesh,201009,2020,q2,1415732,1732413692.0150585
uttar pradesh,201102,2020,q2,1234207,1668370137.5368576
uttar pradesh,201318,2020,q2,1079644,1436115572.1857004
uttar pradesh,201304,2020,q2,1024526,1133269193.3246734
uttar pradesh,201308,2020,q2,983057,1160315249.08782
uttar pradesh,201303,2020,q2,932952,984760940.8620598
uttar pradesh,226004,2020,q3,11561325,32419324318.886276
uttar pradesh,201301,2020,q3,4881051,5988749980.204367
uttar pradesh,201307,2020,q3,2082018,2330393573.7160997
uttar pradesh,201009,2020,q3,1901182,2646259864.451938
uttar pradesh,250001,2020,q3,1776682,4246932022.8562107
uttar pradesh,201318,2020,q3,1718615,2362990063.401171
uttar pradesh,201102,2020,q3,1483902,2523971248.3865833
uttar pradesh,201304,2020,q3,1460713,1727054333.3191237
uttar pradesh,201308,2020,q3,1444635,1784850059.1333647
uttar pradesh,201303,2020,q3,1182569,1341042683.2311177
uttar pradesh,226004,2020,q4,10577161,28971261812.62314
uttar pradesh,201301,2020,q4,8269422,9516431137.386436
uttar pradesh,201307,2020,q4,3169124,3513042732.4788995
uttar pradesh,201009,2020,q4,2745899,3935767844.1679306
uttar pradesh,201318,2020,q4,2635508,3627149674.616274
uttar pradesh,201308,2020,q4,2252985,2677669924.2664537
uttar pradesh,201304,2020,q4,2149594,2548975368.669379
uttar pradesh,201102,2020,q4,2128338,3813297884.071787
uttar pradesh,250001,2020,q4,2126289,4735111011.244249
uttar pradesh,201303,2020,q4,1853382,2070170152.263678
uttar pradesh,226004,2021,q1,22707332,45313324217.90133
uttar pradesh,201301,2021,q1,10319312,12062504221.249079
uttar pradesh,250001,2021,q1,3773281,7415487991.852068
uttar pradesh,201307,2021,q1,3475051,3875774997.6220965
uttar pradesh,201318,2021,q1,2910787,3960222041.8567605
uttar pradesh,201308,2021,q1,2900019,3147205748.8876724
uttar pradesh,201009,2021,q1,2805336,4050056403.412795
uttar pradesh,201304,2021,q1,2294976,2705732772.990325
uttar pradesh,201102,2021,q1,2202672,4068601034.7516813
uttar pradesh,201303,2021,q1,2085839,2303130814.5934906
uttar pradesh,226004,2021,q2,30119203,58851436924.50308
uttar pradesh,201301,2021,q2,9161290,11443281811.838333
uttar pradesh,250001,2021,q2,4986937,9290889335.293001
uttar pradesh,201307,2021,q2,3229621,3762392259.7045245
uttar pradesh,201009,2021,q2,2982592,4312398218.589519
uttar pradesh,201318,2021,q2,2879977,4086962465.071066
uttar pradesh,201102,2021,q2,2605822,4403533727.178192
uttar pradesh,201304,2021,q2,2304994,2716975312.4889264
uttar pradesh,201308,2021,q2,2232080,2824968875.5223007
uttar pradesh,247001,2021,q2,1887127,3969980278.18306
uttar pradesh,226004,2021,q3,32760729,56323637943.606125
uttar pradesh,201301,2021,q3,13557540,16582897948.020151
uttar pradesh,250001,2021,q3,6650017,11375083241.971977
uttar pradesh,201307,2021,q3,4542306,5106754765.059321
uttar pradesh,201318,2021,q3,4121986,5590993964.782591
uttar pradesh,201009,2021,q3,3889561,5487347295.887901
uttar pradesh,201308,2021,q3,3317108,3951031913.7470746
uttar pradesh,201102,2021,q3,3208514,5580811561.871746
uttar pradesh,201304,2021,q3,3163828,3612751194.966604
uttar pradesh,247001,2021,q3,2727689,5133685981.17178
uttar pradesh,226004,2021,q4,43155116,77167492878.88756
uttar pradesh,201301,2021,q4,17416177,23030538584.39058
uttar pradesh,250001,2021,q4,9138761,16053909978.870377
uttar pradesh,201307,2021,q4,5361041,6204986676.099574
uttar pradesh,201318,2021,q4,4950752,6912121603.062154
uttar pradesh,201009,2021,q4,4752954,6992671818.79501
uttar pradesh,201308,2021,q4,4325932,5139790918.163253
uttar pradesh,201102,2021,q4,4111189,7379089753.306963
uttar pradesh,247001,2021,q4,4040366,7174080294.1235695
uttar pradesh,201304,2021,q4,3770183,4508300764.615355
uttar pradesh,226004,2022,q1,52902770,91187788842.3486
uttar pradesh,201301,2022,q1,19346053,25597616522.579697
uttar pradesh,250001,2022,q1,10515641,17803919099.629593
uttar pradesh,201307,2022,q1,5880421,6890114375.000891
uttar pradesh,201318,2022,q1,5596873,7902989227.013297
uttar pradesh,201009,2022,q1,5241638,7700103807.717194
uttar pradesh,201102,2022,q1,4774119,8400619969.323137
uttar pradesh,201308,2022,q1,4453303,5374686911.060018
uttar pradesh,201304,2022,q1,4208815,5002058162.368197
uttar pradesh,247001,2022,q1,4036667,8074784575.0359955
uttar pradesh,226004,2022,q2,69083808,115329604877.16333
uttar pradesh,201301,2022,q2,23997095,29375497406.520893
uttar pradesh,250001,2022,q2,13183697,21216819553.774345
uttar pradesh,201307,2022,q2,7569347,8218510660.631851
uttar pradesh,201318,2022,q2,7160121,9477752466.092012
uttar pradesh,201009,2022,q2,6417120,9058665494.363823
uttar pradesh,201308,2022,q2,5838704,6577636191.091028
uttar pradesh,201102,2022,q2,5568850,9696475683.571627
uttar pradesh,201304,2022,q2,5353515,6025857678.4076605
uttar pradesh,201306,2022,q2,5039932,5121347604.797944
uttar pradesh,226020,2022,q3,63023875,91465754907.13475
uttar pradesh,201301,2022,q3,34816192,40251728597.48327
uttar pradesh,221010,2022,q3,29209442,42384932202.76035
uttar pradesh,250001,2022,q3,15842078,23280765327.41795
uttar pradesh,208002,2022,q3,12318362,18094810297.75654
uttar pradesh,244001,2022,q3,10865123,17123643114.00892
