state,year,quater,district,transaction_count,transaction_amount
rajasthan,2019,q1,jodhpur,1535328,2762592744.334321
rajasthan,2019,q1,dausa,1370483,1416280224.7419736
rajasthan,2019,q1,sikar,1310064,2164835681.27155
rajasthan,2019,q1,ajmer,1030802,1810602285.2408452
rajasthan,2019,q1,udaipur,998792,1584751474.6534314
rajasthan,2019,q1,jhunjhunu,984628,1661037639.5409722
rajasthan,2019,q2,jaipur,27449382,46056907216.76753
rajasthan,2019,q2,alwar,2451727,4430719900.4858055
rajasthan,2019,q2,jodhpur,1733269,3700049028.6222835
rajasthan,2019,q2,kota,1571917,2185105967.3376136
rajasthan,2019,q2,bhilwara,1359790,2514774803.6248965
rajasthan,2019,q2,sikar,1198479,2624570998.8268456
rajasthan,2019,q2,jhunjhunu,1128965,2364089402.6112127
rajasthan,2019,q2,ajmer,1078977,2153453855.4028177
rajasthan,2019,q2,dausa,1063146,1644609703.0675397
rajasthan,2019,q2,udaipur,1007076,1724895638.7887383
rajasthan,2019,q3,jaipur,36334520,58402103360.67964
rajasthan,2019,q3,alwar,3359867,5501752093.050633
rajasthan,2019,q3,jodhpur,2465513,4931658536.490533
rajasthan,2019,q3,kota,2435542,2706744841.936022
rajasthan,2019,q3,bhilwara,1993704,3277886476.5106406
rajasthan,2019,q3,sikar,1660524,3298948099.2387867
rajasthan,2019,q3,udaipur,1643482,2352763015.7354145
rajasthan,2019,q3,ajmer,1474810,2744812297.8287177
rajasthan,2019,q3,dausa,1428706,1976649524.9356747
rajasthan,2019,q3,jhunjhunu,1333354,2830120895.181952
rajasthan,2019,q4,jaipur,44335592,81782144762.48987
rajasthan,2019,q4,alwar,4269770,7746529382.883535
rajasthan,2019,q4,jodhpur,3216115,6915335471.430582
rajasthan,2019,q4,kota,2899819,3813622079.5192366
rajasthan,2019,q4,bhilwara,2464660,4716195173.981495
rajasthan,2019,q4,udaipur,2311396,3313736215.9652596
rajasthan,2019,q4,sikar,2248784,5037411453.274343
rajasthan,2019,q4,ajmer,2025212,4104641128.5320387
rajasthan,2019,q4,dausa,1869433,3045918034.1072187
rajasthan,2019,q4,jhunjhunu,1869375,4227582982.791309
rajasthan,2020,q1,jaipur,52623661,98360847993.80876
rajasthan,2020,q1,alwar,5046369,9090012850.268248
rajasthan,2020,q1,jodhpur,3807384,7642170733.961327
rajasthan,2020,q1,kota,3282916,4272102864.0380745
rajasthan,2020,q1,bhilwara,2976581,5578143401.683448
rajasthan,2020,q1,sikar,2898431,6198159589.270256
rajasthan,2020,q1,udaipur,2735381,3947849172.8481545
rajasthan,2020,q1,ajmer,2642400,5228150510.999587
rajasthan,2020,q1,dausa,2290731,3676225560.290492
rajasthan,2020,q1,nagaur,1885285,4010256396.916327
rajasthan,2020,q2,jaipur,43871862,88270816977.90562
rajasthan,2020,q2,alwar,5981709,10239649719.69033
rajasthan,2020,q2,jodhpur,3972317,7649652331.703363
rajasthan,2020,q2,sikar,3448263,6813435569.801193
rajasthan,2020,q2,bhilwara,3144077,5583955261.068823
rajasthan,2020,q2,dausa,2849821,4537835885.88078
rajasthan,2020,q2,kota,2674020,4271159445.4302053
rajasthan,2020,q2,ajmer,2539677,4723275736.995972
rajasthan,2020,q2,nagaur,2506689,4856436699.305586
rajasthan,2020,q2,udaipur,2293910,3491313530.816518
rajasthan,2020,q3,jaipur,71797182,138189424031.4575
rajasthan,2020,q3,alwar,7995044,14617913028.152313
rajasthan,2020,q3,jodhpur,6262826,13714122197.99096
rajasthan,2020,q3,bhilwara,4656173,9414793215.559494
rajasthan,2020,q3,sikar,4567655,9916206321.877428
rajasthan,2020,q3,kota,4442791,8027789840.771695
rajasthan,2020,q3,ajmer,3910137,8288212743.525795
rajasthan,2020,q3,udaipur,3836995,6351934008.147478
rajasthan,2020,q3,dausa,3552220,5920927935.593803
rajasthan,2020,q3,nagaur,3048026,6903346685.307568
rajasthan,2020,q4,jaipur,82378485,159641718978.41748
rajasthan,2020,q4,alwar,10874361,21064630283.175983
rajasthan,2020,q4,jodhpur,8568947,19107841742.138824
rajasthan,2020,q4,bhilwara,6669204,13765886969.320032
rajasthan,2020,q4,sikar,6635869,15551286576.699253
rajasthan,2020,q4,kota,6392503,11328763287.371359
rajasthan,2020,q4,ajmer,5843422,12526263260.900742
rajasthan,2020,q4,udaipur,5631994,9376663713.630653
rajasthan,2020,q4,nagaur,4447471,10913756198.461227
rajasthan,2020,q4,bikaner,4005208,8393453473.061908
rajasthan,2021,q1,jaipur,125917532,223771205713.2528
rajasthan,2021,q1,alwar,12041829,23497000298.13838
rajasthan,2021,q1,jodhpur,11409882,24774598219.407482
rajasthan,2021,q1,kota,9133910,15546647728.086227
rajasthan,2021,q1,bhilwara,7672484,16416337441.885864
rajasthan,2021,q1,sikar,7581768,17303999484.268673
rajasthan,2021,q1,ajmer,7053995,15317166377.74087
rajasthan,2021,q1,udaipur,6826421,10957000441.952847
rajasthan,2021,q1,dausa,4999310,8786072971.794998
rajasthan,2021,q1,nagaur,4976059,12761075159.690163
rajasthan,2021,q2,jaipur,137247139,248390977964.55786
rajasthan,2021,q2,alwar,14291357,26436939537.757683
rajasthan,2021,q2,jodhpur,12941666,27913789331.640594
rajasthan,2021,q2,kota,9960676,18087598514.488914
rajasthan,2021,q2,sikar,8840543,19750164303.674767
rajasthan,2021,q2,bhilwara,8735150,17984159143.10391
rajasthan,2021,q2,ajmer,7863986,16687418391.08572
rajasthan,2021,q2,nagaur,6493229,15639817785.864773
rajasthan,2021,q2,dausa,6410357,10828124760.838032
rajasthan,2021,q2,udaipur,6280736,10800769537.661558
rajasthan,2021,q3,jaipur,193839196,313664435689.29987
rajasthan,2021,q3,jodhpur,19263957,38514689412.99684
rajasthan,2021,q3,alwar,18956440,31796623472.554596
rajasthan,2021,q3,kota,13858632,22356848820.753067
rajasthan,2021,q3,bhilwara,12558408,23899765687.00115
rajasthan,2021,q3,sikar,12157675,24859966680.623276
rajasthan,2021,q3,ajmer,12039695,23974005140.503326
rajasthan,2021,q3,udaipur,10000681,15950385929.054022
rajasthan,2021,q3,nagaur,8542495,19712431242.607426
rajasthan,2021,q3,dausa,8175162,12267753350.999645
rajasthan,2021,q4,jaipur,231804892,394435778364.0141
rajasthan,2021,q4,jodhpur,23671637,49201187505.373276
rajasthan,2021,q4,alwar,23661509,40984441151.34271
rajasthan,2021,q4,bhilwara,15373212,29555829037.16449
rajasthan,2021,q4,ajmer,15049250,31040109507.970833
rajasthan,2021,q4,sikar,14946567,32671486020.051144
rajasthan,2021,q4,kota,14912645,24168234009.303997
rajasthan,2021,q4,udaipur,12082286,19874244609.252956
rajasthan,2021,q4,nagaur,10615952,25959911336.428215
rajasthan,2021,q4,dausa,10142219,16190233721.345505
rajasthan,2022,q1,jaipur,262950613,434507898653.22876
rajasthan,2022,q1,jodhpur,27810577,56966935615.030495
rajasthan,2022,q1,alwar,27462202,46051829716.346725
rajasthan,2022,q1,kota,19207151,30335394639.448093
rajasthan,2022,q1,bhilwara,18219742,34832214592.68741
rajasthan,2022,q1,ajmer,17973292,36567659945.04271
rajasthan,2022,q1,sikar,16975662,35691652892.44501
rajasthan,2022,q1,udaipur,13527713,22322610837.972824
rajasthan,2022,q1,nagaur,12629151,30251543728.242836
rajasthan,2022,q1,bikaner,11656264,23262580003.212997
rajasthan,2022,q2,jaipur,314511010,497492495896.22046
rajasthan,2022,q2,alwar,31488094,50746151172.86586
rajasthan,2022,q2,jodhpur,31463295,61614349060.01108
rajasthan,2022,q2,kota,22930803,36055197912.070015
rajasthan,2022,q2,ajmer,20900496,40715583331.30888
rajasthan,2022,q2,bhilwara,20131391,38273076738.35588
rajasthan,2022,q2,sikar,19932783,40102076741.92372
rajasthan,2022,q2,udaipur,15896129,24912652507.999565
rajasthan,2022,q2,nagaur,14631304,33408260595.26596
rajasthan,2022,q2,bikaner,13694139,26087476960.412987
rajasthan,2022,q3,jaipur,377469909,564818218571.2906
rajasthan,2022,q3,jodhpur,44177624,78522559026.67796
rajasthan,2022,q3,alwar,35823235,53614596972.029465
rajasthan,2022,q3,ajmer,28082495,49547976214.078476
rajasthan,2022,q3,kota,22439613,32238127933.327988
rajasthan,2022,q3,bhilwara,22210445,37982785217.262955
rajasthan,2022,q3,sikar,21334188,40269671901.04936
rajasthan,2022,q3,udaipur,17437737,26920987876.54088
rajasthan,2022,q3,nagaur,17110682,34696357961.379196
rajasthan,2022,q3,bikaner,15580963,27371553576.152893
rajasthan,2022,q4,jaipur,404922774,635458549842.8215
rajasthan,2022,q4,jodhpur,65465040,116215227388.41562
rajasthan,2022,q4,alwar,38922404,61077684974.04574
rajasthan,2022,q4,bhilwara,27720484,47886590518.51659
rajasthan,2022,q4,ajmer,27641155,51933913055.11865
rajasthan,2022,q4,udaipur,26954261,41938245496.56419
rajasthan,2022,q4,kota,26571402,37841298987.05792
rajasthan,2022,q4,sikar,23710055,48095846111.82442
rajasthan,2022,q4,nagaur,20286836,43215070664.43902
rajasthan,2022,q4,bikaner,16072144,30210151812.097847
sikkim,2018,q1,east,24432,35907388.054869555
sikkim,2018,q1,south,11355,16098282.748140384
sikkim,2018,q1,west,4845,7468491.334182342
sikkim,2018,q1,north,3446,5176776.803176151
sikkim,2018,q2,east,40432,83823658.19224699
sikkim,2018,q2,south,16740,27651617.534535274
sikkim,2018,q2,west,10671,19368446.483524587
sikkim,2018,q2,north,6735,12849363.319488723
sikkim,2018,q3,east,59571,133322127.02823457
sikkim,2018,q3,south,24662,40036375.9623436
sikkim,2018,q3,west,14121,33797876.56771384
sikkim,2018,q3,north,10146,27923847.395025603
sikkim,2018,q4,east,84485,216960325.35148895
sikkim,2018,q4,south,34495,60113689.048481904
sikkim,2018,q4,west,19567,51859359.64770544
sikkim,2018,q4,north,15986,54207984.03057738
sikkim,2019,q1,east,155482,291845617.9832262
sikkim,2019,q1,south,47506,76869333.72007152
sikkim,2019,q1,west,21489,46329216.02416057
sikkim,2019,q1,north,15810,42949466.65663589
sikkim,2019,q2,east,297652,538259507.8024242
sikkim,2019,q2,south,45712,82937894.82004634
sikkim,2019,q2,west,26024,63325567.84238531
sikkim,2019,q2,north,18856,54371272.971085116
sikkim,2019,q3,east,429201,643298304.6767757
sikkim,2019,q3,south,61142,106415589.26391001
sikkim,2019,q3,west,33550,66514136.575647816
sikkim,2019,q3,north,28543,68488417.92409426
sikkim,2019,q4,east,616761,877636921.1534436
sikkim,2019,q4,south,73099,121803196.14604723
sikkim,2019,q4,west,43955,92445262.76900172
sikkim,2019,q4,north,33255,84624221.58772576
sikkim,2020,q1,east,360279,729478141.568978
sikkim,2020,q1,south,82456,138401236.4081525
sikkim,2020,q1,west,49913,100981561.51060595
sikkim,2020,q1,north,35470,84615332.45666516
sikkim,2020,q2,east,304581,653853477.4965272
sikkim,2020,q2,south,95669,152837659.21956825
sikkim,2020,q2,west,69860,121265798.69496223
sikkim,2020,q2,north,47621,126661852.85020877
sikkim,2020,q3,east,353881,869648385.4220288
sikkim,2020,q3,south,104888,202497013.7266165
sikkim,2020,q3,west,79994,165556236.37028116
sikkim,2020,q3,north,57672,163225093.14147198
sikkim,2020,q4,east,428732,1129627876.1171594
sikkim,2020,q4,south,130339,292804584.22659683
sikkim,2020,q4,west,95163,245657098.12953636
sikkim,2020,q4,north,80801,251186246.6496318
sikkim,2021,q1,east,516158,1432658383.1323361
sikkim,2021,q1,south,127233,310128541.24028677
sikkim,2021,q1,west,88532,254432217.49525505
sikkim,2021,q1,north,68266,220448584.97284672
sikkim,2021,q2,east,635504,1575867390.7924504
sikkim,2021,q2,south,157530,344012187.23706484
sikkim,2021,q2,west,102322,248942844.21008107
sikkim,2021,q2,north,81358,256077157.43570048
sikkim,2021,q3,east,757493,1937906268.9017417
sikkim,2021,q3,south,188063,416609481.7028275
sikkim,2021,q3,west,116665,312940476.1654819
sikkim,2021,q3,north,98373,321880637.0383413
sikkim,2021,q4,east,1071092,2791933180.3838186
sikkim,2021,q4,south,238464,546711693.4617904
sikkim,2021,q4,west,146397,436365769.1449038
sikkim,2021,q4,north,128392,421772618.64529496
sikkim,2022,q1,east,1173942,2887894588.7435055
sikkim,2022,q1,south,281076,619438912.3531296
sikkim,2022,q1,west,165446,468296204.3106276
sikkim,2022,q1,north,123838,391801570.45615834
sikkim,2022,q2,east,1540255,3736097005.542384
sikkim,2022,q2,south,391808,756330708.2028979
sikkim,2022,q2,west,215921,578171483.8935817
sikkim,2022,q2,north,174097,540506472.6682708
sikkim,2022,q3,east,1604446,3375012613.0491495
sikkim,2022,q3,south,406488,760409362.3196087
sikkim,2022,q3,west,204845,503543689.90772796
sikkim,2022,q3,north,180979,523914878.614971
sikkim,2022,q4,east,2227237,4615052808.218626
sikkim,2022,q4,south,410951,731151545.284701
sikkim,2022,q4,west,222875,569473212.1510196
sikkim,2022,q4,north,197276,542707823.7654651
tamil nadu,2018,q1,chennai,2656230,4281137762.522443
tamil nadu,2018,q1,chengalpattu,569483,1030187164.9716308
tamil nadu,2018,q1,coimbatore,533919,913824434.6276875
tamil nadu,2018,q1,thiruvallur,413340,730210413.6566752
tamil nadu,2018,q1,kancheepuram,308279,538409899.0029244
tamil nadu,2018,q1,tiruppur,239740,423271979.6901944
tamil nadu,2018,q1,salem,219916,375963971.67826045
tamil nadu,2018,q1,krishnagiri,153618,253907426.24551624
tamil nadu,2018,q1,tiruchirappalli,149186,262528157.21513474
tamil nadu,2018,q1,madurai,129858,232151304.34595776
tamil nadu,2018,q2,chennai,3719593,7305357440.752291
tamil nadu,2018,q2,coimbatore,871802,1722112067.157432
tamil nadu,2018,q2,chengalpattu,829689,1681243536.8538094
tamil nadu,2018,q2,thiruvallur,615860,1281039198.6235366
tamil nadu,2018,q2,kancheepuram,460276,926687779.5176952
tamil nadu,2018,q2,tiruppur,391330,829169121.0692806
tamil nadu,2018,q2,salem,333175,709542959.1656411
tamil nadu,2018,q2,tiruchirappalli,245903,507249777.35516965
tamil nadu,2018,q2,krishnagiri,240421,518922355.15062875
tamil nadu,2018,q2,madurai,213788,460415565.2125236
tamil nadu,2018,q3,chennai,5887343,10122319547.137985
tamil nadu,2018,q3,coimbatore,1469560,2559173878.2111635
tamil nadu,2018,q3,chengalpattu,1337462,2362109205.940035
tamil nadu,2018,q3,thiruvallur,957503,1926378414.6646476
tamil nadu,2018,q3,kancheepuram,766192,1416878619.3813162
tamil nadu,2018,q3,tiruppur,583538,1259741718.0399766
tamil nadu,2018,q3,salem,484460,980781000.3982489
tamil nadu,2018,q3,krishnagiri,421247,853575950.8987744
tamil nadu,2018,q3,tiruchirappalli,342744,723073924.7012352
tamil nadu,2018,q3,madurai,322515,702347696.9219124
tamil nadu,2018,q4,chennai,8007699,14632395110.56675
tamil nadu,2018,q4,chengalpattu,1974233,3371036660.9159293
tamil nadu,2018,q4,coimbatore,1902305,3656789906.019909
tamil nadu,2018,q4,thiruvallur,1578958,2979682370.963098
tamil nadu,2018,q4,kancheepuram,1161731,2100098547.5513415
tamil nadu,2018,q4,tiruppur,811860,1780229997.9785938
tamil nadu,2018,q4,salem,696312,1471377592.2860994
tamil nadu,2018,q4,krishnagiri,593519,1260396240.123799
tamil nadu,2018,q4,tiruchirappalli,521026,1117403132.5568237
tamil nadu,2018,q4,madurai,474612,1067216902.8803706
tamil nadu,2019,q1,chennai,11642449,18810971714.51368
tamil nadu,2019,q1,chengalpattu,3285713,4918695631.396448
tamil nadu,2019,q1,coimbatore,2709665,5072064993.630945
tamil nadu,2019,q1,thiruvallur,2305713,3957616692.241628
tamil nadu,2019,q1,kancheepuram,1732340,2735468905.1703753
tamil nadu,2019,q1,tiruppur,1078231,2186722074.262658
tamil nadu,2019,q1,salem,949562,1916555034.6953974
tamil nadu,2019,q1,krishnagiri,848874,1549327562.4754324
tamil nadu,2019,q1,tiruchirappalli,739515,1460934059.6618776
tamil nadu,2019,q1,madurai,662080,1386372054.5139372
tamil nadu,2019,q2,chennai,10577435,20366477248.325935
tamil nadu,2019,q2,chengalpattu,3719692,5655296088.730306
tamil nadu,2019,q2,coimbatore,3191687,7063644440.487608
tamil nadu,2019,q2,thiruvallur,2486358,4674408137.818318
tamil nadu,2019,q2,kancheepuram,1656532,2936409443.5988774
tamil nadu,2019,q2,tiruppur,1179119,2631888252.799778
tamil nadu,2019,q2,salem,1018100,2340941775.7458673
tamil nadu,2019,q2,tiruchirappalli,776306,1748258486.2944927
tamil nadu,2019,q2,madurai,741073,1703311128.1845107
tamil nadu,2019,q2,krishnagiri,663016,1504554589.8086202
tamil nadu,2019,q3,chennai,11333032,23024193806.41262
tamil nadu,2019,q3,chengalpattu,5765425,7255276540.840912
tamil nadu,2019,q3,coimbatore,4303835,9457627886.22332
tamil nadu,2019,q3,thiruvallur,3497534,5790229760.583482
tamil nadu,2019,q3,kancheepuram,2374121,3749463855.838708
tamil nadu,2019,q3,tiruppur,1583318,3459384833.8566313
tamil nadu,2019,q3,salem,1348219,3089948772.2836018
tamil nadu,2019,q3,tiruchirappalli,1028271,2283457398.7735853
tamil nadu,2019,q3,madurai,1004838,2163231649.618825
tamil nadu,2019,q3,krishnagiri,906439,1897364248.7738578
tamil nadu,2019,q4,chennai,16437269,31810645818.308853
tamil nadu,2019,q4,chengalpattu,7809082,9083457170.596087
tamil nadu,2019,q4,coimbatore,5937176,11949970482.923735
tamil nadu,2019,q4,thiruvallur,4441180,7308502938.397885
tamil nadu,2019,q4,kancheepuram,3134851,4643283492.789846
tamil nadu,2019,q4,tiruppur,2020118,4339514037.303126
tamil nadu,2019,q4,salem,1754893,3897469229.2628374
tamil nadu,2019,q4,tiruchirappalli,1364259,2850823022.8616314
tamil nadu,2019,q4,madurai,1315576,2775348044.296371
tamil nadu,2019,q4,krishnagiri,1302647,2599923579.484123
tamil nadu,2020,q1,chennai,21747309,40923609646.495
tamil nadu,2020,q1,chengalpattu,8891884,10378205348.593527
tamil nadu,2020,q1,coimbatore,6238270,11125605562.452183
tamil nadu,2020,q1,thiruvallur,5190597,8255497494.992451
tamil nadu,2020,q1,kancheepuram,3618880,5144042351.014135
tamil nadu,2020,q1,tiruppur,1918620,3829323477.068222
tamil nadu,2020,q1,salem,1816883,3938965855.2653995
tamil nadu,2020,q1,krishnagiri,1806032,3381602583.567412
tamil nadu,2020,q1,madurai,1334450,2667507196.7747316
tamil nadu,2020,q1,vellore,1236004,1793602013.1346076
tamil nadu,2020,q2,chennai,12611208,29147317644.503105
tamil nadu,2020,q2,coimbatore,4598586,9331489602.732159
tamil nadu,2020,q2,chengalpattu,3911793,5672393784.752347
tamil nadu,2020,q2,thiruvallur,3872452,6511946063.874299
tamil nadu,2020,q2,kancheepuram,2203060,3393883768.084098
tamil nadu,2020,q2,salem,1996687,3860454261.651264
tamil nadu,2020,q2,krishnagiri,1815882,2926042853.456265
tamil nadu,2020,q2,tiruppur,1672101,2911511483.8182716
tamil nadu,2020,q2,madurai,1479517,2674909377.665058
tamil nadu,2020,q2,tiruchirappalli,1239752,2259353198.2312646
tamil nadu,2020,q3,chennai,17354210,39868873382.45007
tamil nadu,2020,q3,coimbatore,6742559,13861133095.484821
tamil nadu,2020,q3,thiruvallur,5496010,10295422113.34424
tamil nadu,2020,q3,chengalpattu,5205491,7909757202.294512
tamil nadu,2020,q3,kancheepuram,3333347,5572087481.284176
tamil nadu,2020,q3,salem,3016579,6990924402.004694
tamil nadu,2020,q3,krishnagiri,2701216,4989224721.359926
tamil nadu,2020,q3,tiruppur,2654998,5542739051.315315
tamil nadu,2020,q3,madurai,2157858,4867134340.423642
tamil nadu,2020,q3,erode,1662818,3580607368.6476803
tamil nadu,2020,q4,chennai,24172148,46230345977.314285
tamil nadu,2020,q4,coimbatore,10473572,18723397961.28515
tamil nadu,2020,q4,thiruvallur,10184454,17303936393.299397
tamil nadu,2020,q4,chengalpattu,10168033,13669246947.729094
tamil nadu,2020,q4,kancheepuram,6509711,9795433898.261469
tamil nadu,2020,q4,krishnagiri,5011992,9044884706.251482
tamil nadu,2020,q4,salem,4407759,9865912487.837538
tamil nadu,2020,q4,tiruppur,4364806,8662796446.594257
tamil nadu,2020,q4,madurai,3222620,7010358411.213523
tamil nadu,2020,q4,erode,2534766,5126731992.032161
tamil nadu,2021,q1,chennai,39623781,67401706552.937416
tamil nadu,2021,q1,coimbatore,13630124,22657497371.80345
tamil nadu,2021,q1,chengalpattu,11689531,15537387199.626888
tamil nadu,2021,q1,thiruvallur,11085004,18895161862.27714
tamil nadu,2021,q1,kancheepuram,7239244,10815729803.34292
tamil nadu,2021,q1,salem,5675889,12397067358.312304
tamil nadu,2021,q1,krishnagiri,5202492,9440763059.482832
tamil nadu,2021,q1,tiruppur,4975985,9855808601.269077
tamil nadu,2021,q1,madurai,3516926,7776155489.0908375
tamil nadu,2021,q1,erode,3015359,6105816825.193925
tamil nadu,2021,q2,chennai,43737916,74499227803.65169
tamil nadu,2021,q2,coimbatore,13478464,22760967333.98004
tamil nadu,2021,q2,thiruvallur,10992425,19318347570.29032
tamil nadu,2021,q2,chengalpattu,10075805,14457269251.206604
tamil nadu,2021,q2,kancheepuram,6712965,10372666957.168972
tamil nadu,2021,q2,salem,6557056,13210082950.603289
tamil nadu,2021,q2,krishnagiri,5709389,10202810394.134584
tamil nadu,2021,q2,tiruppur,5150795,9379303653.11161
tamil nadu,2021,q2,madurai,3953976,8300059490.344873
tamil nadu,2021,q2,erode,3273510,6223483781.161043
tamil nadu,2021,q3,chennai,60971210,100463999673.28705
tamil nadu,2021,q3,coimbatore,20245762,33773953433.75327
tamil nadu,2021,q3,thiruvallur,15395149,26049988524.55871
tamil nadu,2021,q3,chengalpattu,14140388,19685011908.637135
tamil nadu,2021,q3,kancheepuram,9646258,14550143056.676134
tamil nadu,2021,q3,salem,8972048,18517560410.07822
tamil nadu,2021,q3,tiruppur,8398025,15282996499.831757
tamil nadu,2021,q3,krishnagiri,8122339,14578072272.708693
tamil nadu,2021,q3,madurai,5142737,11208939183.589071
tamil nadu,2021,q3,erode,4668549,9015063256.621798
tamil nadu,2021,q4,chennai,76229690,118203166308.69281
tamil nadu,2021,q4,coimbatore,27081380,43635817078.197556
tamil nadu,2021,q4,thiruvallur,19146359,31072880036.32846
tamil nadu,2021,q4,chengalpattu,17730987,23840432091.355568
tamil nadu,2021,q4,salem,11783515,22754882844.827263
tamil nadu,2021,q4,kancheepuram,11777894,17286201190.039677
tamil nadu,2021,q4,tiruppur,11167439,18701118258.10759
tamil nadu,2021,q4,krishnagiri,10363352,18220873236.79904
tamil nadu,2021,q4,madurai,6309318,13464800515.296556
tamil nadu,2021,q4,erode,6109637,11279232350.572424
tamil nadu,2022,q1,chennai,87458453,135444152912.82495
tamil nadu,2022,q1,coimbatore,30679187,51963955887.092926
tamil nadu,2022,q1,thiruvallur,21243322,35412374869.40968
tamil nadu,2022,q1,chengalpattu,19802491,27209616572.77708
tamil nadu,2022,q1,salem,13278693,26325325605.86054
tamil nadu,2022,q1,kancheepuram,13219354,19642924522.879723
tamil nadu,2022,q1,tiruppur,12755181,20994558968.024055
tamil nadu,2022,q1,krishnagiri,11729353,20650466208.670746
tamil nadu,2022,q1,madurai,7084562,15309320989.586182
tamil nadu,2022,q1,erode,6860000,12788323701.47359
tamil nadu,2022,q2,chennai,105344784,154665269695.64178
tamil nadu,2022,q2,coimbatore,36695888,59260276493.124756
tamil nadu,2022,q2,thiruvallur,25490825,40588215771.8699
tamil nadu,2022,q2,chengalpattu,25456618,33118244166.512466
tamil nadu,2022,q2,salem,16106627,30338068694.55334
tamil nadu,2022,q2,kancheepuram,15868496,22731542491.811836
tamil nadu,2022,q2,tiruppur,15482000,23838727353.10485
tamil nadu,2022,q2,krishnagiri,13942838,24721054679.65894
tamil nadu,2022,q2,madurai,8320838,17264493941.688946
tamil nadu,2022,q2,erode,8037374,14313011584.19171
tamil nadu,2022,q3,chengalpattu,78987490,106079722725.66629
tamil nadu,2022,q3,coimbatore,43610373,63815834929.8924
tamil nadu,2022,q3,chennai,42908667,65344650467.52282
tamil nadu,2022,q3,salem,31403065,50435972371.68587
tamil nadu,2022,q3,thiruvallur,25690184,40124901027.15739
tamil nadu,2022,q3,madurai,18854500,34963057317.53805
tamil nadu,2022,q3,tiruppur,17847117,25599159008.871284
tamil nadu,2022,q3,kancheepuram,16476680,22598905113.9707
tamil nadu,2022,q3,krishnagiri,14932340,25680854032.527496
tamil nadu,2022,q3,erode,9576460,15897874506.90147
tamil nadu,2022,q4,chengalpattu,109159290,143850411731.03558
tamil nadu,2022,q4,coimbatore,40259816,56926594389.6588
tamil nadu,2022,q4,chennai,36087169,52708969517.53118
tamil nadu,2022,q4,salem,33193962,52189264730.86203
tamil nadu,2022,q4,thiruvallur,27335584,41018657465.028946
tamil nadu,2022,q4,madurai,21930141,39075713283.65903
tamil nadu,2022,q4,tiruppur,20078625,27993817372.884705
tamil nadu,2022,q4,kancheepuram,17540782,22979273761.17815
tamil nadu,2022,q4,krishnagiri,16419186,27528800881.08297
tamil nadu,2022,q4,tiruchirappalli,10348183,18674871633.798847
telangana,2018,q1,hyderabad,2545507,4287223789.76588
telangana,2018,q1,rangareddy,1459174,2677304926.137567
telangana,2018,q1,medchal malkajgiri,1131530,1912837340.5006719
telangana,2018,q1,warangal urban,349165,421074106.9897361
telangana,2018,q1,sangareddy,291510,399236233.1575477
telangana,2018,q1,karimnagar,224324,271526470.0733862
telangana,2018,q1,nalgonda,204137,267825160.50370258
telangana,2018,q1,khammam,183964,245857422.18747443
telangana,2018,q1,peddapalle,169274,199610181.17809594
telangana,2018,q1,siddipet,144429,197965017.999628
telangana,2018,q2,hyderabad,3156805,6628159910.681627
telangana,2018,q2,rangareddy,1939856,4360690897.522385
telangana,2018,q2,medchal malkajgiri,1459884,3122661501.184857
telangana,2018,q2,warangal urban,385360,729207663.2999268
telangana,2018,q2,sangareddy,370126,717109835.7001467
telangana,2018,q2,karimnagar,253264,526580356.2041131
telangana,2018,q2,nalgonda,246677,552006649.1379006
telangana,2018,q2,khammam,239474,532458838.37570375
telangana,2018,q2,peddapalle,214900,413454435.3323817
telangana,2018,q2,bhadradri kothagudem,189793,504562629.3259425
telangana,2018,q3,hyderabad,5786941,9503554478.108147
telangana,2018,q3,rangareddy,3664948,6264254849.276553
telangana,2018,q3,medchal malkajgiri,2684484,4630531106.973803
telangana,2018,q3,warangal urban,952314,1158736730.452106
telangana,2018,q3,nirmal,594160,443226269.8771687
telangana,2018,q3,karimnagar,567417,773038295.5637382
telangana,2018,q3,sangareddy,545979,1010420934.8381689
telangana,2018,q3,nalgonda,336447,645159574.9435833
telangana,2018,q3,peddapalle,334825,548785775.8472054
telangana,2018,q3,khammam,299774,611486713.5820062
telangana,2018,q4,hyderabad,9360515,14727846731.548256
telangana,2018,q4,rangareddy,5803319,9396311751.227482
telangana,2018,q4,medchal malkajgiri,4598129,7288821271.332445
telangana,2018,q4,warangal urban,917418,1553820916.0367613
telangana,2018,q4,sangareddy,868099,1617023609.7333188
telangana,2018,q4,karimnagar,597642,1058366451.9186106
telangana,2018,q4,nalgonda,520637,1111613192.9887385
telangana,2018,q4,khammam,462678,958128373.8025742
telangana,2018,q4,siddipet,414378,824913162.382491
telangana,2018,q4,peddapalle,390467,777939864.6081892
telangana,2019,q1,hyderabad,24838664,34892156029.40753
telangana,2019,q1,rangareddy,12952050,17677048557.632526
telangana,2019,q1,medchal malkajgiri,10127087,13392043971.075241
telangana,2019,q1,warangal urban,1953906,2836690647.8977265
telangana,2019,q1,sangareddy,1782207,2801488635.44757
telangana,2019,q1,karimnagar,1088155,1693944274.3067384
telangana,2019,q1,nalgonda,995740,1769178906.7148075
telangana,2019,q1,khammam,854495,1481079756.3855424
telangana,2019,q1,siddipet,841516,1380114923.8328254
telangana,2019,q1,nizamabad,705541,1347187035.3619022
